Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website,Industries
SALT,2023-10-11,,Seed,https://www.linkedin.com/company/mysaltapp,https://salt.one,"Apps, Financial Services, FinTech"
Rippl,2023-10-11,,Seed,https://www.linkedin.com/company/rippl-club/,https://rippl.club/,"Customer Service, Information Technology, Internet"
Surface Moto,2023-10-11,,Pre-Seed,https://www.linkedin.com/company/surfacemoto,https://www.surfacemoto.com,"Automotive, Consumer Electronics, Electric Vehicle"
Manastik,2023-10-11,,Pre-Seed,https://www.linkedin.com/company/dadt-teleneurology,https://www.manastik.com,"Artificial Intelligence (AI), Health Care, Mobile Apps"
Flip Health,2023-10-11,,Seed,https://www.linkedin.com/company/flip-health,https://flip.health,"Health Care, Medical, Psychology"
earKART,2023-10-11,,Seed,https://www.linkedin.com/company/earkart/,https://earkart.in/,"Health Care, Health Diagnostics"
Kuddle,2023-10-11,,Seed,https://www.linkedin.com/company/kuddle-pet/,https://kuddle.pet/,"Animal Feed, Nutrition, Pet"
Quinn,2023-10-11,,Seed,https://www.linkedin.com/company/quinn-care/,https://www.quinn.live/,"E-Commerce, Software, Video"
GroundUp,2023-10-11,,Seed,https://www.linkedin.com/company/astra-education/,https://www.groundup.school/,"E-Learning, EdTech, Education"
Yelow Autofin,2023-10-11,,Seed,https://www.linkedin.com/company/yelowautofin,https://www.yelow.club,"Automotive, Finance, Financial Services"
MyEra,2023-10-11,,Pre-Seed,https://www.linkedin.com/company/myerapro,https://myera.pro,"Artificial Intelligence (AI), Marketing Automation"
Inframandi,2023-10-11,,Seed,https://www.linkedin.com/company/inframandi/,https://www.inframandi.com/,"Building Material, Construction, Manufacturing"
UPDEED,2021-01-01,,Pre-Seed,https://in.linkedin.com/company/updeed,https://updeed.co,Information Services
PhysioAI,2021-01-01,,Seed,https://www.linkedin.com/products/digitaldarwin-physioai/,https://www.physioai.care/,"Digital Media, Health Care, Online Portals"
Hoppup,2021-01-01,,Seed,https://www.linkedin.com/company/hoppupindia,https://myhoppup.com,"Consumer Electronics, E-Commerce, Manufacturing"
Vividobots,2021-01-01,,Seed,https://www.linkedin.com/company/vividobots-private-limited,https://www.vividobots.com/,"Industrial, Manufacturing, Robotics"
ResellMe,2021-01-01,,Seed,https://www.linkedin.com/company/resellme/?originalSubdomain=in,https://resellme.in/,"Digital Marketing, Marketplace, Online Portals"
Zivov,2021-01-01,,Seed,https://www.linkedin.com/company/zivov/,https://zivov.com/,"Health Care, Personal Health, Wellness"
Areete Business Solutions,2021-01-01,,Seed,https://www.linkedin.com/company/areete-business-solutions/,https://www.areete.org/,"Artificial Intelligence (AI), Industrial, Industrial Automation"
Badhaan,2021-01-01,,Seed,https://www.linkedin.com/company/badhaan,https://www.badhaan.com,"Business Development, Food and Beverage, Restaurants"
Kadam Haat,2021-01-01,,Seed,https://www.linkedin.com/company/kadam-haat,https://kadamhaat.com,"Consumer Goods, E-Commerce, Manufacturing"
Anniyam,2021-01-01,,Pre-Seed,https://www.linkedin.com/company/anniyam/,https://www.anniyam.com/,"Finance, Financial Services, Payments"
E Sandhai,2021-01-01,,Seed,https://www.linkedin.com/company/e-sandhai-private-limited/,https://esandhai.in/,"AgTech, Fruit, Logistics"
HiSAVE,2021-01-01,,Seed,https://www.linkedin.com/company/hisave/?viewAsMember=true,https://www.gohisave.com/,"Apps, FinTech, Online Portals"
Fond,2021-01-01,,Seed,https://www.linkedin.com/company/thefondco/,https://thefond.co/,"Information Technology, Pet, Veterinary"
Hapchi,2021-01-01,,Seed,https://www.linkedin.com/company/hapchi/?originalSubdomain=in,https://hapchi.in/,"Children, Education, Public Safety"
Freshhaat,2021-01-01,,Seed,https://www.linkedin.com/company/fresh-haat/,https://www.freshhaat.in/,"Online Portals, Retail"
Centella Scientific,2021-01-01,,Seed,https://www.linkedin.com/company/centellascientific/,https://www.centella.co.in/,"Artificial Intelligence (AI), Health Care, Market Research"
EffecMed,2021-01-01,,Seed,https://www.linkedin.com/company/effecmed-private-limited/?originalSubdomain=in,https://effecmed.com/,"Health Care, Manufacturing, Medical Device"
Hyperlab,2021-01-01,,Seed,https://www.linkedin.com/company/hyper%E2%80%8Clab/,https://www.hyperlab.life/,"Fitness, Manufacturing, Sports"
CurioEd,2021-01-01,,Seed,https://www.linkedin.com/company/curioed/?originalSubdomain=in,https://curioed.com/,"E-Learning, Education, Online Portals"
BigHit Sportz,2021-01-01,,Seed,https://www.linkedin.com/company/bighitsports/,https://www.bighit.fans/,"Gaming, Recreation, Sports"
SRAM India Developers,2021-01-01,,Seed,https://www.linkedin.com/company/sramindia,https://sidpl.net,"Civil Engineering, Commercial, Construction"
Mazinda,2021-01-01,,Seed,https://www.linkedin.com/company/mazinda/,https://mazinda.com/,"E-Commerce, Online Portals, Shopping"
Moat School,2021-01-01,,Seed,https://www.linkedin.com/in/moat-school-b7984824b,https://www.moatschool.live,"EdTech, Education, Skill Assessment"
MyBizKid,2021-01-01,,Seed,https://www.linkedin.com/company/mybizkid/,https://www.mybizkid.com,"E-Learning, Education, Training"
Lenek Technologies,2021-01-01,,Pre-Seed,https://www.linkedin.com/company/lenek-technologies-private-limited/,https://lenektech.com/,"Health Care, Manufacturing, Medical Device"
Avay Biosciences,2021-01-01,,Seed,https://www.linkedin.com/company/avay-biosciences/,https://www.avay.tech/,"3D Printing, Manufacturing, Medical Device"
HealthismPlus Technologies,2021-01-01,,Seed,https://www.linkedin.com/company/healthismplus-technologies-private-limited/,https://www.healthismplus.com/,"Health Care, Hospital, Wellness"
Nicoya,2021-01-01,,Seed,https://www.linkedin.com/company/nicoya-india/,https://www.nicoya.in,"Artificial Intelligence (AI), Marketing, Social Media"
Cards52,2021-01-01,,Pre-Seed,https://www.linkedin.com/company/cards52-com,https://www.cards52.com,"Digital Entertainment, Gaming, Mobile Apps"
BabyCloud,2021-01-01,,Seed,https://www.linkedin.com/company/adwaita-educare/,https://www.babycloud.in/,"Apps, E-Learning"
Kosha AI,2021-01-01,,Pre-Seed,https://in.linkedin.com/company/kosha-handmade,https://www.kosha.ai,"Artificial Intelligence (AI), Business Development, Textiles"
Reprosci,2021-01-01,,Seed,https://www.linkedin.com/company/reprosci/,https://www.reprosci.health/,"Artificial Intelligence (AI), Information Technology, Software"
Mokkomotto,2021-01-01,,Seed,https://www.linkedin.com/company/mokkomotto/,https://mokkomotto.com/,"Energy, Energy Efficiency, Information Technology"
KarryNow,2021-01-01,,Seed,https://www.linkedin.com/company/karrynow/,https://karrynow.com/,"Delivery, Online Portals, Transportation"
Magnimus,2021-01-01,,Seed,https://www.linkedin.com/company/magnimus-systems/,https://magnimus.com/,"Artificial Intelligence (AI), Augmented Reality, Data Visualization"
Docville,2021-01-01,,Seed,https://www.linkedin.com/company/docville/,https://docville.in/,"Health Care, Hospital"
ECOTIO,2021-01-01,,Seed,https://www.linkedin.com/showcase/ecotio/,https://ecot.io/,"Manufacturing, Media and Entertainment, Software"
Achvr Arena,2021-01-01,,Pre-Seed,https://www.linkedin.com/company/achvr-arena/,https://achvr.in/,"E-Learning, Education, Training"
HumLogJobs,2021-01-01,,Seed,https://www.linkedin.com/company/humlogjobs/,https://www.humlogjobs.com/homepage,"Human Resources, Recruiting, Skill Assessment"
Swaadhi,2021-01-01,,Seed,https://www.linkedin.com/company/swaadhi/,https://swaadhi.com/,"E-Learning, EdTech, Education"
FitBuds,2021-01-01,,Seed,https://www.linkedin.com/company/fitbudsactive/,https://fitbuds.fit/,"Fitness, Personal Health, Wellness"
Thirsty Crow,2021-01-01,,Seed,https://www.linkedin.com/company/thirstycrowapp/,https://thirstycrow.info/,"Food and Beverage, Food Delivery, Online Portals"
Nextup Robotics,2021-01-01,,Seed,https://www.linkedin.com/company/nextup-robotics/,https://www.nextuprobotics.com/,"Manufacturing, Robotics"
AgriVijay,2020-06-25,30452,Seed,https://www.linkedin.com/company/agrivijay,https://www.agrivijay.com,AgTech
AgriFi,2020-06-19,100000,Seed,https://www.linkedin.com/company/agri-fi,https://www.agrifi.in,Agriculture
Dobiee Foods,2020-06-19,7200000,Seed,https://www.linkedin.com/company/dobieeinternational/,https://www.dobiee.com/,Confectionery
FaunaTech,2020-06-19,100000,Seed,https://www.linkedin.com/company/faunatech,https://www.faunatechsolutions.com/,AgTech
YardHotel,2020-09-25,200000,Pre-Seed,https://www.linkedin.com/company/yardhotel/?,https://yardhotel-frontend.vercel.app/,Artificial Intelligence (AI)
Flame Esports,2020-05-12,1200,Seed,https://www.linkedin.com/company/flame-esports,https://flameesports.live/,eSports
Ecowrap,2020-10-13,,Seed,https://www.linkedin.com/company/ecowrap,https://ecowrap.in/,Recycling
Alphanio Nexgen,2020-10-13,1000,Seed,https://in.linkedin.com/company/alphanio-nexgen,https://www.alphanio.com/,Cloud Management
Dailygurus,2020-10-13,,Seed,https://www.linkedin.com/company/dailygurus,https://www.dailygurus.com,Agriculture
Speed Kitchen,2020-10-13,,Seed,https://www.linkedin.com/company/speed-kitchen/,https://speedkitchen.in/,Business Development
Nuskha Kitchen,2020-01-30,,Seed,https://www.linkedin.com/company/nuskha-kitchen,https://nuskhakitchen.com/,Food Processing
PeProp.Money (iProp.Money),2020-01-30,,Seed,https://www.linkedin.com/company/76105976/admin/,https://peprop.money/,Banking
TestnTrack - Mobile Based Assessment Platform,2020-05-18,,Pre-Seed,https://www.linkedin.com/company/testntrack/?viewAsMember=true,https://testntrack.com/,EdTech
PredictRAM,2020-05-18,,Seed,https://www.linkedin.com/company/predictram-official,https://predictram.com/,Risk Management
Doosra,2020-05-18,,Seed,https://www.linkedin.com/company/doosra,https://www.doosra.com/,Information Technology
BHIVE Alts,2020-05-18,,Seed,https://www.linkedin.com/company/bhivealts,https://bhivealts.com,Angel Investment
Belong.Education,2020-05-18,,Seed,https://www.linkedin.com/company/belongeducation/,https://belong.education,Education
Jigyasa Rurban,2020-05-18,,Seed,https://in.linkedin.com/company/jigyasa-rurban-distribution-services-pvt-ltd,https://jigyasarurban.com/,Consumer Goods
Machenn,2020-05-18,,Seed,https://www.linkedin.com/company/machenn,https://machenn.com,Health Care
Locos autopoint OPC pvt Ltd,2020-12-14,,Seed,https://www.linkedin.com/company/locos-tyres/,https://locostyres.com/,Automotive
Lieper Publication,2020-12-14,,Seed,https://www.linkedin.com/company/lieper-books,https://lieperpublication.com,Printing
Cosmic Esports,2020-11-09,,Seed,https://www.linkedin.com/company/cosmicesports/,https://cosmicesports.com/,Broadcasting
Careway,2020-11-09,,Seed,https://www.linkedin.com/company/careway-products/,https://www.carewayproducts.com/,Health Care
Foodio,2020-11-09,,Pre-Seed,https://www.linkedin.com/company/foodio-your-food-studio/,https://www.foodio.tech/,Food and Beverage
Zepto,2020-11-09,350000000,Series G,https://www.linkedin.com/company/zeptonow,https://www.zeptonow.com,"Administrative Services, Apps"
GoKwik,2020-11-09,30000,Grant,https://www.linkedin.com/company/gokwik,https://www.gokwik.co,"Artificial Intelligence (AI), Commerce and Shopping"
Scrut Automation,2020-11-09,10000000,Private Equity,https://www.linkedin.com/company/scrut-automation,https://www.scrut.io,"Information Technology, Software"
Orange Health Labs,2020-11-09,12000000,Venture - Series Unknown,https://www.linkedin.com/company/orange-health,https://www.orangehealth.in,Health Care
Bhanzu,2020-11-09,16500000,Series B,https://www.linkedin.com/company/bhanzu,https://bhanzu.com,"Apps, Education"
Wheelocity,2020-11-09,,Debt Financing,https://www.linkedin.com/company/wheelocity/,https://wheelocity.com/,"Commerce and Shopping, Transportation"
Uniqus Consultech,2020-11-09,10000000,Series B,https://www.linkedin.com/company/uniqus-consultech,https://www.uniqus.com,"Financial Services, Professional Services"
Elchemy,2020-11-09,5600000,Series A,https://www.linkedin.com/company/elchemyinternational,https://elchemy.com,"Manufacturing, Science and Engineering"
EMotorad,2020-11-09,1440000000,Series B,https://www.linkedin.com/company/emotorad,https://www.emotorad.com,"Manufacturing, Transportation"
Proxgy,2020-11-09,2200000,Undisclosed,https://www.linkedin.com/company/proxgy/,https://www.proxgy.com/,"Internet Services, Other"
Perfora,2020-11-09,398000000,Series B,https://www.linkedin.com/company/perforacare,https://perforacare.com,"Commerce and Shopping, Consumer Goods"
Akasa Air,2020-11-09,2600000000,Undisclosed,https://www.linkedin.com/company/akasaair,https://www.akasaair.com,Transportation
Stable Money,2020-11-09,1235600000,Seed,https://www.linkedin.com/company/stable-money,https://stablemoney.in,Financial Services
Blitz,2020-11-09,510000000,Series A,https://www.linkedin.com/company/grow-simplee,https://www.blitznow.in,"Commerce and Shopping, Transportation"
The Good Bug,2020-11-09,200000000,Series A,https://www.linkedin.com/company/the-good-bug,https://thegoodbug.com,"Health Care, Sports"
Flam,2020-11-09,380000000,Seed,https://www.linkedin.com/company/flamappofficial,https://flamapp.ai,"Artificial Intelligence (AI), Data and Analytics"
Krutrim,2020-11-09,50000000,Series A,https://www.linkedin.com/company/krutrim,https://olakrutrim.com,"Artificial Intelligence (AI), Data and Analytics"
The 1% Club,2020-11-09,100000000,Seed,https://www.linkedin.com/company/the-1-clubfws,https://www.onepercentclub.io,"Education, Financial Services"
Flash.co,2020-11-09,550000000,Seed,https://www.linkedin.com/company/flashmonk/,https://www.flash.co/,"Commerce and Shopping, Financial Services"
Jar,2021-01-23,22600000,Series B,https://www.linkedin.com/company/jarapp,https://www.myjar.app,"Apps, Financial Services"
Tata Electronics,2021-01-23,21400000000,Corporate Round,https://www.linkedin.com/company/tata-electronics-pvt-ltd,https://www.tata.com/business/tata-electronics,"Consumer Electronics, Hardware"
MasterChow,2021-01-23,6500000,Series A,https://www.linkedin.com/company/masterchow,https://masterchow.in/,"Commerce and Shopping, Food and Beverage"
Segmind,2021-01-23,3000000,Series A,https://www.linkedin.com/company/segmind,https://segmind.com,"Artificial Intelligence (AI), Data and Analytics"
Vegapay,2021-01-23,5500000,Seed,https://www.linkedin.com/company/vegapay,https://www.vegapay.tech,Financial Services
flutrr,2021-01-23,50000000,Angel,https://www.linkedin.com/company/flutrr,https://www.flutrr.com,"Apps, Community and Lifestyle"
Netrasemi,2021-01-23,100000000,Seed,https://www.linkedin.com/company/netrasemi/,https://www.netrasemi.com,"Artificial Intelligence (AI), Data and Analytics"
Ecofy,2021-01-23,900000000,Debt Financing,https://linkedin.com/company/ecofyfinance,https://www.ecofy.co.in,Financial Services
AppsForBharat,2021-01-23,1510000000,Series B,https://www.linkedin.com/company/appsforbharat,https://appsforbharat.com,"Apps, Information Technology"
Nexstem,2020-06-11,3500000,Seed,https://www.linkedin.com/company/nexstemai,https://www.nexstem.ai,"Biotechnology, Hardware"
dezerv.,2020-06-11,2650000000,Series B,https://www.linkedin.com/company/dezerv-in,https://www.dezerv.in,Financial Services
Vidyut,2020-06-11,,Debt Financing,https://www.linkedin.com/company/vidyuttech/,https://www.vidyuttech.com/,"Financial Services, Other"
Even,2020-06-11,30000000,Series A,https://www.linkedin.com/company/even-healthcare/,https://even.in,Health Care
ClearTrust,2020-06-11,157000000,Seed,https://www.linkedin.com/company/botman-ninja/,https://cleartrust.cc/,"Information Technology, Privacy and Security"
Newme,2020-06-11,18000000,Series A,https://www.linkedin.com/company/newmein,https://newme.asia,"Clothing and Apparel, Commerce and Shopping"
Scimplifi,2020-06-11,9500000,Series A,https://www.linkedin.com/company/scimplifi,https://www.scimplifi.com,"Manufacturing, Science and Engineering"
Neo Asset Management,2020-06-11,4000000000,Venture - Series Unknown,https://www.linkedin.com/company/neo-asset-mangagement,https://neoassetmanagement.com,"Financial Services, Professional Services"
abCoffee,2020-06-11,281000000,Series A,https://www.linkedin.com/company/abcoffee-india,https://abcoffee.in,Food and Beverage
Onsurity,2020-02-05,2190000000,Series B,https://www.linkedin.com/company/onsurity/,https://www.onsurity.com,"Administrative Services, Financial Services"
Nurix AI,2020-02-05,27500000,Seed,https://www.linkedin.com/company/nurixai,https://www.nurix.ai,"Artificial Intelligence (AI), Data and Analytics"
SkinInspired,2020-02-05,122500000,Seed,https://www.linkedin.com/company/skininspired/,https://skininspired.in,"Consumer Goods, Other"
Neysa,2020-02-05,2520000000,Series A,https://www.linkedin.com/company/neysanetworks,https://www.neysa.ai,"Artificial Intelligence (AI), Data and Analytics"
Sprinto,2020-02-05,20000000,Series B,https://www.linkedin.com/company/sprinto-com,https://www.sprinto.com,"Information Technology, Privacy and Security"
GlobalBees,2020-02-05,1500000000,Debt Financing,https://www.linkedin.com/company/globalbees/,https://www.globalbees.com/,Commerce and Shopping
ReshaMandi,2020-05-13,500000000,Debt Financing,https://www.linkedin.com/company/inreshamandi,https://reshamandi.com,"Agriculture and Farming, Internet Services"
